location,iso_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,year,quarter,month,iso_week,week_start,pandemic_period,location_type,mobility_restriction_index
Poland,PL,2020-04-27,-40.0,-27.0,22.0,-53.0,-36.0,14.0,2020,2,4,18,2020-04-27,2020-2022,comparison_country,-43.0
Poland,PL,2020-04-28,-41.0,-19.0,37.0,-50.0,-36.0,12.0,2020,2,4,18,2020-04-27,2020-2022,comparison_country,-42.333333333333336
Poland,PL,2020-04-29,-41.0,-14.0,-15.0,-53.0,-37.0,15.0,2020,2,4,18,2020-04-27,2020-2022,comparison_country,-43.666666666666664
Poland,PL,2020-04-30,-28.0,18.0,25.0,-44.0,-38.0,10.0,2020,2,4,18,2020-04-27,2020-2022,comparison_country,-36.666666666666664
Poland,PL,2020-05-01,-82.0,-85.0,6.0,-74.0,-81.0,28.0,2020,2,5,18,2020-04-27,2020-2022,comparison_country,-79.0
Poland,PL,2020-05-02,-56.0,-19.0,25.0,-50.0,-28.0,8.0,2020,2,5,18,2020-04-27,2020-2022,comparison_country,-44.666666666666664
Poland,PL,2020-05-03,-66.0,-43.0,-1.0,-57.0,-21.0,6.0,2020,2,5,18,2020-04-27,2020-2022,comparison_country,-48.0
Poland,PL,2020-05-04,-29.0,-18.0,5.0,-49.0,-34.0,12.0,2020,2,5,19,2020-05-04,2020-2022,comparison_country,-37.333333333333336
Poland,PL,2020-05-05,-35.0,-17.0,-17.0,-52.0,-34.0,14.0,2020,2,5,19,2020-05-04,2020-2022,comparison_country,-40.333333333333336
Poland,PL,2020-05-06,-35.0,-17.0,-16.0,-51.0,-34.0,14.0,2020,2,5,19,2020-05-04,2020-2022,comparison_country,-40.0
Poland,PL,2020-05-07,-32.0,-11.0,16.0,-46.0,-32.0,12.0,2020,2,5,19,2020-05-04,2020-2022,comparison_country,-36.666666666666664
Poland,PL,2020-05-08,-30.0,-6.0,35.0,-44.0,-31.0,11.0,2020,2,5,19,2020-05-04,2020-2022,comparison_country,-35.0
Poland,PL,2020-05-09,-37.0,-11.0,79.0,-32.0,-10.0,2.0,2020,2,5,19,2020-05-04,2020-2022,comparison_country,-26.333333333333332
Poland,PL,2020-05-10,-44.0,-4.0,82.0,-34.0,-6.0,1.0,2020,2,5,19,2020-05-04,2020-2022,comparison_country,-28.0
Poland,PL,2020-05-11,-29.0,-16.0,-14.0,-48.0,-31.0,12.0,2020,2,5,20,2020-05-11,2020-2022,comparison_country,-36.0
Poland,PL,2020-05-12,-30.0,-11.0,-8.0,-47.0,-31.0,13.0,2020,2,5,20,2020-05-11,2020-2022,comparison_country,-36.0
Poland,PL,2020-05-13,-30.0,-13.0,2.0,-46.0,-30.0,12.0,2020,2,5,20,2020-05-11,2020-2022,comparison_country,-35.333333333333336
Poland,PL,2020-05-14,-29.0,-10.0,3.0,-46.0,-30.0,11.0,2020,2,5,20,2020-05-11,2020-2022,comparison_country,-35.0
Poland,PL,2020-05-15,-30.0,-6.0,9.0,-45.0,-29.0,11.0,2020,2,5,20,2020-05-11,2020-2022,comparison_country,-34.666666666666664
Poland,PL,2020-05-16,-35.0,-11.0,37.0,-36.0,-8.0,4.0,2020,2,5,20,2020-05-11,2020-2022,comparison_country,-26.333333333333332
Poland,PL,2020-05-17,-46.0,-12.0,52.0,-37.0,-3.0,3.0,2020,2,5,20,2020-05-11,2020-2022,comparison_country,-28.666666666666668
Poland,PL,2020-05-18,-19.0,-12.0,17.0,-43.0,-27.0,10.0,2020,2,5,21,2020-05-18,2020-2022,comparison_country,-29.666666666666668
Poland,PL,2020-05-19,-22.0,-11.0,17.0,-43.0,-27.0,11.0,2020,2,5,21,2020-05-18,2020-2022,comparison_country,-30.666666666666668
Poland,PL,2020-05-20,-17.0,-7.0,43.0,-39.0,-27.0,9.0,2020,2,5,21,2020-05-18,2020-2022,comparison_country,-27.666666666666668
Poland,PL,2020-05-21,-16.0,-4.0,47.0,-38.0,-27.0,9.0,2020,2,5,21,2020-05-18,2020-2022,comparison_country,-27.0
Poland,PL,2020-05-22,-20.0,-3.0,41.0,-39.0,-26.0,9.0,2020,2,5,21,2020-05-18,2020-2022,comparison_country,-28.333333333333332
Poland,PL,2020-05-23,-28.0,-9.0,24.0,-36.0,-3.0,4.0,2020,2,5,21,2020-05-18,2020-2022,comparison_country,-22.333333333333332
Poland,PL,2020-05-24,-41.0,-19.0,17.0,-39.0,-1.0,3.0,2020,2,5,21,2020-05-18,2020-2022,comparison_country,-27.0
Poland,PL,2020-05-25,-15.0,-5.0,-4.0,-42.0,-26.0,10.0,2020,2,5,22,2020-05-25,2020-2022,comparison_country,-27.666666666666668
Poland,PL,2020-05-26,-14.0,1.0,23.0,-36.0,-23.0,8.0,2020,2,5,22,2020-05-25,2020-2022,comparison_country,-24.333333333333332
Poland,PL,2020-05-27,-17.0,-9.0,53.0,-36.0,-24.0,8.0,2020,2,5,22,2020-05-25,2020-2022,comparison_country,-25.666666666666668
Poland,PL,2020-05-28,-17.0,-4.0,27.0,-38.0,-24.0,9.0,2020,2,5,22,2020-05-25,2020-2022,comparison_country,-26.333333333333332
Poland,PL,2020-05-29,-16.0,-1.0,34.0,-36.0,-23.0,8.0,2020,2,5,22,2020-05-25,2020-2022,comparison_country,-25.0
Poland,PL,2020-05-30,-22.0,-7.0,30.0,-32.0,2.0,3.0,2020,2,5,22,2020-05-25,2020-2022,comparison_country,-17.333333333333332
Poland,PL,2020-05-31,-34.0,-15.0,42.0,-35.0,5.0,2.0,2020,2,5,22,2020-05-25,2020-2022,comparison_country,-21.333333333333332
Poland,PL,2020-06-01,4.0,1.0,77.0,-29.0,-21.0,5.0,2020,2,6,23,2020-06-01,2020-2022,comparison_country,-15.333333333333334
Poland,PL,2020-06-02,-15.0,-7.0,50.0,-34.0,-21.0,8.0,2020,2,6,23,2020-06-01,2020-2022,comparison_country,-23.333333333333332
Poland,PL,2020-06-03,-12.0,-6.0,58.0,-33.0,-21.0,7.0,2020,2,6,23,2020-06-01,2020-2022,comparison_country,-22.0
Poland,PL,2020-06-04,-12.0,-3.0,74.0,-30.0,-20.0,6.0,2020,2,6,23,2020-06-01,2020-2022,comparison_country,-20.666666666666668
Poland,PL,2020-06-05,-18.0,-2.0,5.0,-36.0,-22.0,8.0,2020,2,6,23,2020-06-01,2020-2022,comparison_country,-25.333333333333332
Poland,PL,2020-06-06,-18.0,-5.0,96.0,-21.0,7.0,-1.0,2020,2,6,23,2020-06-01,2020-2022,comparison_country,-10.666666666666666
Poland,PL,2020-06-07,-19.0,-1.0,73.0,-27.0,11.0,0.0,2020,2,6,23,2020-06-01,2020-2022,comparison_country,-11.666666666666666
Poland,PL,2020-06-08,-10.0,-6.0,24.0,-35.0,-22.0,6.0,2020,2,6,24,2020-06-08,2020-2022,comparison_country,-22.333333333333332
Poland,PL,2020-06-09,-7.0,0.0,52.0,-30.0,-21.0,6.0,2020,2,6,24,2020-06-08,2020-2022,comparison_country,-19.333333333333332
Poland,PL,2020-06-10,8.0,31.0,64.0,-21.0,-23.0,2.0,2020,2,6,24,2020-06-08,2020-2022,comparison_country,-12.0
Poland,PL,2020-06-11,-48.0,-75.0,218.0,-51.0,-77.0,17.0,2020,2,6,24,2020-06-08,2020-2022,comparison_country,-58.666666666666664
Poland,PL,2020-06-12,0.0,9.0,149.0,-35.0,-47.0,8.0,2020,2,6,24,2020-06-08,2020-2022,comparison_country,-27.333333333333332
Poland,PL,2020-06-13,-17.0,-7.0,158.0,-23.0,2.0,-2.0,2020,2,6,24,2020-06-08,2020-2022,comparison_country,-12.666666666666666
Poland,PL,2020-06-14,-2.0,5.0,125.0,-10.0,15.0,-5.0,2020,2,6,24,2020-06-08,2020-2022,comparison_country,1.0
Poland,PL,2020-06-15,-2.0,1.0,65.0,-27.0,-20.0,4.0,2020,2,6,25,2020-06-15,2020-2022,comparison_country,-16.333333333333332
Poland,PL,2020-06-16,-5.0,1.0,84.0,-27.0,-20.0,5.0,2020,2,6,25,2020-06-15,2020-2022,comparison_country,-17.333333333333332
Poland,PL,2020-06-17,-6.0,-1.0,69.0,-28.0,-20.0,5.0,2020,2,6,25,2020-06-15,2020-2022,comparison_country,-18.0
Poland,PL,2020-06-18,-7.0,0.0,59.0,-28.0,-21.0,5.0,2020,2,6,25,2020-06-15,2020-2022,comparison_country,-18.666666666666668
Poland,PL,2020-06-19,-10.0,0.0,37.0,-30.0,-21.0,5.0,2020,2,6,25,2020-06-15,2020-2022,comparison_country,-20.333333333333332
Poland,PL,2020-06-20,-15.0,-4.0,55.0,-24.0,6.0,0.0,2020,2,6,25,2020-06-15,2020-2022,comparison_country,-11.0
Poland,PL,2020-06-21,-16.0,-9.0,57.0,-24.0,12.0,0.0,2020,2,6,25,2020-06-15,2020-2022,comparison_country,-9.333333333333334
Poland,PL,2020-06-22,-4.0,-2.0,41.0,-30.0,-23.0,5.0,2020,2,6,26,2020-06-22,2020-2022,comparison_country,-19.0
Poland,PL,2020-06-23,1.0,6.0,89.0,-23.0,-21.0,4.0,2020,2,6,26,2020-06-22,2020-2022,comparison_country,-14.333333333333334
Poland,PL,2020-06-24,-5.0,-2.0,59.0,-27.0,-21.0,5.0,2020,2,6,26,2020-06-22,2020-2022,comparison_country,-17.666666666666668
Poland,PL,2020-06-25,-1.0,3.0,114.0,-22.0,-20.0,3.0,2020,2,6,26,2020-06-22,2020-2022,comparison_country,-14.333333333333334
Poland,PL,2020-06-26,-3.0,3.0,85.0,-21.0,-21.0,3.0,2020,2,6,26,2020-06-22,2020-2022,comparison_country,-15.0
Poland,PL,2020-06-27,-13.0,-6.0,124.0,-13.0,6.0,-3.0,2020,2,6,26,2020-06-22,2020-2022,comparison_country,-6.666666666666667
Poland,PL,2020-06-28,42.0,,121.0,3.0,34.0,-7.0,2020,2,6,26,2020-06-22,2020-2022,comparison_country,26.333333333333332
Poland,PL,2020-06-29,-8.0,-9.0,43.0,-28.0,-23.0,5.0,2020,2,6,27,2020-06-29,2020-2022,comparison_country,-19.666666666666668
Poland,PL,2020-06-30,3.0,3.0,119.0,-20.0,-20.0,3.0,2020,2,6,27,2020-06-29,2020-2022,comparison_country,-12.333333333333334
Poland,PL,2020-07-01,3.0,2.0,118.0,-19.0,-21.0,2.0,2020,3,7,27,2020-06-29,2020-2022,comparison_country,-12.333333333333334
Poland,PL,2020-07-02,1.0,4.0,104.0,-21.0,-22.0,3.0,2020,3,7,27,2020-06-29,2020-2022,comparison_country,-14.0
Poland,PL,2020-07-03,-3.0,3.0,88.0,-22.0,-22.0,2.0,2020,3,7,27,2020-06-29,2020-2022,comparison_country,-15.666666666666666
Poland,PL,2020-07-04,-8.0,-2.0,159.0,-9.0,6.0,-5.0,2020,3,7,27,2020-06-29,2020-2022,comparison_country,-3.6666666666666665
Poland,PL,2020-07-05,11.0,20.0,165.0,-2.0,14.0,-6.0,2020,3,7,27,2020-06-29,2020-2022,comparison_country,7.666666666666667
Poland,PL,2020-07-06,2.0,1.0,95.0,-23.0,-25.0,3.0,2020,3,7,28,2020-07-06,2020-2022,comparison_country,-15.333333333333334
Poland,PL,2020-07-07,3.0,3.0,122.0,-21.0,-24.0,3.0,2020,3,7,28,2020-07-06,2020-2022,comparison_country,-14.0
Poland,PL,2020-07-08,2.0,0.0,90.0,-23.0,-24.0,3.0,2020,3,7,28,2020-07-06,2020-2022,comparison_country,-15.0
Poland,PL,2020-07-09,3.0,4.0,107.0,-21.0,-24.0,3.0,2020,3,7,28,2020-07-06,2020-2022,comparison_country,-14.0
Poland,PL,2020-07-10,-1.0,4.0,101.0,-20.0,-23.0,1.0,2020,3,7,28,2020-07-06,2020-2022,comparison_country,-14.666666666666666
Poland,PL,2020-07-11,-7.0,-1.0,86.0,-15.0,1.0,-2.0,2020,3,7,28,2020-07-06,2020-2022,comparison_country,-7.0
Poland,PL,2020-07-12,21.0,35.0,141.0,9.0,19.0,-6.0,2020,3,7,28,2020-07-06,2020-2022,comparison_country,16.333333333333332
Poland,PL,2020-07-13,6.0,3.0,114.0,-21.0,-26.0,3.0,2020,3,7,29,2020-07-13,2020-2022,comparison_country,-13.666666666666666
Poland,PL,2020-07-14,6.0,4.0,173.0,-19.0,-26.0,2.0,2020,3,7,29,2020-07-13,2020-2022,comparison_country,-13.0
Poland,PL,2020-07-15,7.0,4.0,159.0,-18.0,-25.0,2.0,2020,3,7,29,2020-07-13,2020-2022,comparison_country,-12.0
Poland,PL,2020-07-16,4.0,5.0,100.0,-22.0,-26.0,4.0,2020,3,7,29,2020-07-13,2020-2022,comparison_country,-14.666666666666666
Poland,PL,2020-07-17,1.0,4.0,119.0,-20.0,-25.0,2.0,2020,3,7,29,2020-07-13,2020-2022,comparison_country,-14.666666666666666
Poland,PL,2020-07-18,-6.0,-1.0,173.0,-4.0,3.0,-5.0,2020,3,7,29,2020-07-13,2020-2022,comparison_country,-2.3333333333333335
Poland,PL,2020-07-19,18.0,20.0,185.0,5.0,11.0,-6.0,2020,3,7,29,2020-07-13,2020-2022,comparison_country,11.333333333333334
Poland,PL,2020-07-20,5.0,4.0,127.0,-21.0,-28.0,2.0,2020,3,7,30,2020-07-20,2020-2022,comparison_country,-14.666666666666666
Poland,PL,2020-07-21,7.0,6.0,174.0,-19.0,-28.0,2.0,2020,3,7,30,2020-07-20,2020-2022,comparison_country,-13.333333333333334
Poland,PL,2020-07-22,9.0,5.0,176.0,-18.0,-26.0,2.0,2020,3,7,30,2020-07-20,2020-2022,comparison_country,-11.666666666666666
Poland,PL,2020-07-23,6.0,6.0,165.0,-19.0,-27.0,2.0,2020,3,7,30,2020-07-20,2020-2022,comparison_country,-13.333333333333334
Poland,PL,2020-07-24,1.0,6.0,143.0,-18.0,-26.0,1.0,2020,3,7,30,2020-07-20,2020-2022,comparison_country,-14.333333333333334
Poland,PL,2020-07-25,-5.0,1.0,193.0,-2.0,1.0,-6.0,2020,3,7,30,2020-07-20,2020-2022,comparison_country,-2.0
Poland,PL,2020-07-26,15.0,20.0,176.0,4.0,10.0,-7.0,2020,3,7,30,2020-07-20,2020-2022,comparison_country,9.666666666666666
Poland,PL,2020-07-27,7.0,6.0,169.0,-19.0,-30.0,2.0,2020,3,7,31,2020-07-27,2020-2022,comparison_country,-14.0
Poland,PL,2020-07-28,2.0,4.0,189.0,-20.0,-29.0,3.0,2020,3,7,31,2020-07-27,2020-2022,comparison_country,-15.666666666666666
Poland,PL,2020-07-29,9.0,7.0,183.0,-17.0,-29.0,2.0,2020,3,7,31,2020-07-27,2020-2022,comparison_country,-12.333333333333334
Poland,PL,2020-07-30,9.0,8.0,185.0,-16.0,-29.0,2.0,2020,3,7,31,2020-07-27,2020-2022,comparison_country,-12.0
Poland,PL,2020-07-31,3.0,6.0,146.0,-17.0,-29.0,1.0,2020,3,7,31,2020-07-27,2020-2022,comparison_country,-14.333333333333334
Poland,PL,2020-08-01,-6.0,0.0,202.0,1.0,-2.0,-6.0,2020,3,8,31,2020-07-27,2020-2022,comparison_country,-2.3333333333333335
Poland,PL,2020-08-02,20.0,25.0,204.0,8.0,8.0,-7.0,2020,3,8,31,2020-07-27,2020-2022,comparison_country,12.0
Poland,PL,2020-08-03,5.0,4.0,115.0,-21.0,-33.0,4.0,2020,3,8,32,2020-08-03,2020-2022,comparison_country,-16.333333333333332
Poland,PL,2020-08-04,2.0,3.0,133.0,-23.0,-33.0,6.0,2020,3,8,32,2020-08-03,2020-2022,comparison_country,-18.0
Poland,PL,2020-08-05,10.0,6.0,192.0,-17.0,-31.0,3.0,2020,3,8,32,2020-08-03,2020-2022,comparison_country,-12.666666666666666
Poland,PL,2020-08-06,7.0,7.0,221.0,-16.0,-31.0,2.0,2020,3,8,32,2020-08-03,2020-2022,comparison_country,-13.333333333333334
Poland,PL,2020-08-07,0.0,5.0,181.0,-19.0,-31.0,0.0,2020,3,8,32,2020-08-03,2020-2022,comparison_country,-16.666666666666668
Poland,PL,2020-08-08,-8.0,1.0,211.0,-3.0,-3.0,-6.0,2020,3,8,32,2020-08-03,2020-2022,comparison_country,-4.666666666666667
Poland,PL,2020-08-09,13.0,19.0,187.0,3.0,6.0,-7.0,2020,3,8,32,2020-08-03,2020-2022,comparison_country,7.333333333333333
Poland,PL,2020-08-10,10.0,9.0,181.0,-18.0,-32.0,1.0,2020,3,8,33,2020-08-10,2020-2022,comparison_country,-13.333333333333334
Poland,PL,2020-08-11,9.0,8.0,208.0,-18.0,-31.0,2.0,2020,3,8,33,2020-08-10,2020-2022,comparison_country,-13.333333333333334
Poland,PL,2020-08-12,12.0,8.0,214.0,-16.0,-31.0,1.0,2020,3,8,33,2020-08-10,2020-2022,comparison_country,-11.666666666666666
Poland,PL,2020-08-13,11.0,14.0,214.0,-15.0,-31.0,1.0,2020,3,8,33,2020-08-10,2020-2022,comparison_country,-11.666666666666666
Poland,PL,2020-08-14,10.0,32.0,183.0,-17.0,-40.0,1.0,2020,3,8,33,2020-08-10,2020-2022,comparison_country,-15.666666666666666
Poland,PL,2020-08-15,-41.0,-74.0,257.0,-16.0,-35.0,-2.0,2020,3,8,33,2020-08-10,2020-2022,comparison_country,-30.666666666666668
Poland,PL,2020-08-16,23.0,29.0,212.0,9.0,6.0,-9.0,2020,3,8,33,2020-08-10,2020-2022,comparison_country,12.666666666666666
Poland,PL,2020-08-17,12.0,13.0,161.0,-16.0,-33.0,1.0,2020,3,8,34,2020-08-17,2020-2022,comparison_country,-12.333333333333334
Poland,PL,2020-08-18,5.0,6.0,156.0,-20.0,-29.0,3.0,2020,3,8,34,2020-08-17,2020-2022,comparison_country,-14.666666666666666
Poland,PL,2020-08-19,8.0,6.0,152.0,-19.0,-29.0,3.0,2020,3,8,34,2020-08-17,2020-2022,comparison_country,-13.333333333333334
Poland,PL,2020-08-20,7.0,6.0,191.0,-17.0,-29.0,1.0,2020,3,8,34,2020-08-17,2020-2022,comparison_country,-13.0
Poland,PL,2020-08-21,-1.0,4.0,167.0,-19.0,-29.0,1.0,2020,3,8,34,2020-08-17,2020-2022,comparison_country,-16.333333333333332
Poland,PL,2020-08-22,-12.0,-5.0,144.0,-10.0,-3.0,-4.0,2020,3,8,34,2020-08-17,2020-2022,comparison_country,-8.333333333333334
Poland,PL,2020-08-23,14.0,11.0,144.0,2.0,7.0,-5.0,2020,3,8,34,2020-08-17,2020-2022,comparison_country,7.666666666666667
Poland,PL,2020-08-24,7.0,4.0,131.0,-18.0,-27.0,2.0,2020,3,8,35,2020-08-24,2020-2022,comparison_country,-12.666666666666666
Poland,PL,2020-08-25,6.0,5.0,146.0,-17.0,-26.0,2.0,2020,3,8,35,2020-08-24,2020-2022,comparison_country,-12.333333333333334
Poland,PL,2020-08-26,5.0,2.0,98.0,-19.0,-26.0,3.0,2020,3,8,35,2020-08-24,2020-2022,comparison_country,-13.333333333333334
Poland,PL,2020-08-27,4.0,5.0,94.0,-19.0,-26.0,3.0,2020,3,8,35,2020-08-24,2020-2022,comparison_country,-13.666666666666666
Poland,PL,2020-08-28,3.0,5.0,120.0,-17.0,-25.0,1.0,2020,3,8,35,2020-08-24,2020-2022,comparison_country,-13.0
Poland,PL,2020-08-29,-6.0,-6.0,126.0,-8.0,-1.0,-3.0,2020,3,8,35,2020-08-24,2020-2022,comparison_country,-5.0
Poland,PL,2020-08-30,54.0,162.0,93.0,2.0,17.0,-5.0,2020,3,8,35,2020-08-24,2020-2022,comparison_country,24.333333333333332
Poland,PL,2020-08-31,7.0,-1.0,62.0,-18.0,-26.0,3.0,2020,3,8,36,2020-08-31,2020-2022,comparison_country,-12.333333333333334
Poland,PL,2020-09-01,7.0,7.0,53.0,-13.0,-26.0,4.0,2020,3,9,36,2020-08-31,2020-2022,comparison_country,-10.666666666666666
Poland,PL,2020-09-02,0.0,3.0,54.0,-12.0,-22.0,1.0,2020,3,9,36,2020-08-31,2020-2022,comparison_country,-11.333333333333334
Poland,PL,2020-09-03,1.0,4.0,91.0,-10.0,-21.0,0.0,2020,3,9,36,2020-08-31,2020-2022,comparison_country,-10.0
Poland,PL,2020-09-04,-2.0,3.0,75.0,-11.0,-20.0,-1.0,2020,3,9,36,2020-08-31,2020-2022,comparison_country,-11.0
Poland,PL,2020-09-05,-7.0,-3.0,99.0,-11.0,-1.0,-2.0,2020,3,9,36,2020-08-31,2020-2022,comparison_country,-6.333333333333333
Poland,PL,2020-09-06,4.0,1.0,92.0,-6.0,3.0,-2.0,2020,3,9,36,2020-08-31,2020-2022,comparison_country,0.3333333333333333
Poland,PL,2020-09-07,0.0,2.0,63.0,-12.0,-22.0,0.0,2020,3,9,37,2020-09-07,2020-2022,comparison_country,-11.333333333333334
Poland,PL,2020-09-08,-1.0,3.0,89.0,-11.0,-22.0,0.0,2020,3,9,37,2020-09-07,2020-2022,comparison_country,-11.333333333333334
Poland,PL,2020-09-09,1.0,3.0,99.0,-11.0,-19.0,-1.0,2020,3,9,37,2020-09-07,2020-2022,comparison_country,-9.666666666666666
Poland,PL,2020-09-10,3.0,7.0,92.0,-9.0,-20.0,-2.0,2020,3,9,37,2020-09-07,2020-2022,comparison_country,-8.666666666666666
Poland,PL,2020-09-11,3.0,7.0,100.0,-7.0,-19.0,-5.0,2020,3,9,37,2020-09-07,2020-2022,comparison_country,-7.666666666666667
Poland,PL,2020-09-12,-1.0,-2.0,161.0,-1.0,-2.0,-7.0,2020,3,9,37,2020-09-07,2020-2022,comparison_country,-1.3333333333333333
Poland,PL,2020-09-13,19.0,20.0,150.0,6.0,4.0,-8.0,2020,3,9,37,2020-09-07,2020-2022,comparison_country,9.666666666666666
Poland,PL,2020-09-14,2.0,2.0,100.0,-10.0,-13.0,-3.0,2020,3,9,38,2020-09-14,2020-2022,comparison_country,-7.0
Poland,PL,2020-09-15,0.0,3.0,122.0,-10.0,-12.0,-2.0,2020,3,9,38,2020-09-14,2020-2022,comparison_country,-7.333333333333333
Poland,PL,2020-09-16,1.0,2.0,115.0,-9.0,-13.0,-2.0,2020,3,9,38,2020-09-14,2020-2022,comparison_country,-7.0
Poland,PL,2020-09-17,-1.0,2.0,76.0,-12.0,-14.0,-1.0,2020,3,9,38,2020-09-14,2020-2022,comparison_country,-9.0
Poland,PL,2020-09-18,-1.0,4.0,81.0,-10.0,-13.0,-2.0,2020,3,9,38,2020-09-14,2020-2022,comparison_country,-8.0
Poland,PL,2020-09-19,-3.0,-3.0,125.0,-5.0,-2.0,-4.0,2020,3,9,38,2020-09-14,2020-2022,comparison_country,-3.3333333333333335
Poland,PL,2020-09-20,14.0,13.0,129.0,2.0,2.0,-5.0,2020,3,9,38,2020-09-14,2020-2022,comparison_country,6.0
Poland,PL,2020-09-21,0.0,2.0,77.0,-11.0,-13.0,-1.0,2020,3,9,39,2020-09-21,2020-2022,comparison_country,-8.0
Poland,PL,2020-09-22,-4.0,2.0,94.0,-9.0,-12.0,0.0,2020,3,9,39,2020-09-21,2020-2022,comparison_country,-8.333333333333334
Poland,PL,2020-09-23,-4.0,2.0,84.0,-9.0,-10.0,0.0,2020,3,9,39,2020-09-21,2020-2022,comparison_country,-7.666666666666667
Poland,PL,2020-09-24,-5.0,3.0,76.0,-10.0,-10.0,0.0,2020,3,9,39,2020-09-21,2020-2022,comparison_country,-8.333333333333334
Poland,PL,2020-09-25,-7.0,3.0,40.0,-11.0,-10.0,1.0,2020,3,9,39,2020-09-21,2020-2022,comparison_country,-9.333333333333334
Poland,PL,2020-09-26,-9.0,-4.0,35.0,-14.0,-4.0,0.0,2020,3,9,39,2020-09-21,2020-2022,comparison_country,-9.0
Poland,PL,2020-09-27,-19.0,-22.0,7.0,-18.0,-5.0,1.0,2020,3,9,39,2020-09-21,2020-2022,comparison_country,-14.0
Poland,PL,2020-09-28,-6.0,0.0,27.0,-12.0,-8.0,2.0,2020,3,9,40,2020-09-28,2020-2022,comparison_country,-8.666666666666666
Poland,PL,2020-09-29,-7.0,2.0,31.0,-12.0,-8.0,2.0,2020,3,9,40,2020-09-28,2020-2022,comparison_country,-9.0
Poland,PL,2020-09-30,-3.0,3.0,23.0,-10.0,-9.0,1.0,2020,3,9,40,2020-09-28,2020-2022,comparison_country,-7.333333333333333
Poland,PL,2020-10-01,-8.0,3.0,19.0,-12.0,-8.0,1.0,2020,4,10,40,2020-09-28,2020-2022,comparison_country,-9.333333333333334
Poland,PL,2020-10-02,-7.0,4.0,29.0,-10.0,-7.0,0.0,2020,4,10,40,2020-09-28,2020-2022,comparison_country,-8.0
Poland,PL,2020-10-03,-6.0,-3.0,92.0,-4.0,-3.0,-2.0,2020,4,10,40,2020-09-28,2020-2022,comparison_country,-4.333333333333333
Poland,PL,2020-10-04,-8.0,-12.0,52.0,-5.0,-4.0,-1.0,2020,4,10,40,2020-09-28,2020-2022,comparison_country,-5.666666666666667
Poland,PL,2020-10-05,-9.0,-1.0,21.0,-11.0,-9.0,1.0,2020,4,10,41,2020-10-05,2020-2022,comparison_country,-9.666666666666666
Poland,PL,2020-10-06,-9.0,2.0,42.0,-11.0,-9.0,1.0,2020,4,10,41,2020-10-05,2020-2022,comparison_country,-9.666666666666666
Poland,PL,2020-10-07,-8.0,1.0,33.0,-12.0,-8.0,1.0,2020,4,10,41,2020-10-05,2020-2022,comparison_country,-9.333333333333334
Poland,PL,2020-10-08,-9.0,4.0,32.0,-13.0,-8.0,2.0,2020,4,10,41,2020-10-05,2020-2022,comparison_country,-10.0
Poland,PL,2020-10-09,-6.0,7.0,35.0,-12.0,-8.0,1.0,2020,4,10,41,2020-10-05,2020-2022,comparison_country,-8.666666666666666
Poland,PL,2020-10-10,-14.0,-4.0,40.0,-15.0,-3.0,1.0,2020,4,10,41,2020-10-05,2020-2022,comparison_country,-10.666666666666666
Poland,PL,2020-10-11,-22.0,-16.0,27.0,-18.0,-5.0,2.0,2020,4,10,41,2020-10-05,2020-2022,comparison_country,-15.0
Poland,PL,2020-10-12,-14.0,-3.0,-5.0,-21.0,-11.0,4.0,2020,4,10,42,2020-10-12,2020-2022,comparison_country,-15.333333333333334
Poland,PL,2020-10-13,-16.0,-3.0,-6.0,-22.0,-12.0,6.0,2020,4,10,42,2020-10-12,2020-2022,comparison_country,-16.666666666666668
Poland,PL,2020-10-14,-13.0,-3.0,-11.0,-29.0,-24.0,8.0,2020,4,10,42,2020-10-12,2020-2022,comparison_country,-22.0
Poland,PL,2020-10-15,-15.0,1.0,4.0,-20.0,-12.0,5.0,2020,4,10,42,2020-10-12,2020-2022,comparison_country,-15.666666666666666
Poland,PL,2020-10-16,-15.0,4.0,-7.0,-23.0,-12.0,5.0,2020,4,10,42,2020-10-12,2020-2022,comparison_country,-16.666666666666668
Poland,PL,2020-10-17,-25.0,-10.0,-4.0,-30.0,-8.0,5.0,2020,4,10,42,2020-10-12,2020-2022,comparison_country,-21.0
Poland,PL,2020-10-18,-41.0,-30.0,-10.0,-33.0,-13.0,6.0,2020,4,10,42,2020-10-12,2020-2022,comparison_country,-29.0
Poland,PL,2020-10-19,-19.0,-6.0,-2.0,-31.0,-19.0,7.0,2020,4,10,43,2020-10-19,2020-2022,comparison_country,-23.0
Poland,PL,2020-10-20,-20.0,-5.0,14.0,-30.0,-19.0,8.0,2020,4,10,43,2020-10-19,2020-2022,comparison_country,-23.0
Poland,PL,2020-10-21,-21.0,-5.0,4.0,-30.0,-19.0,8.0,2020,4,10,43,2020-10-19,2020-2022,comparison_country,-23.333333333333332
Poland,PL,2020-10-22,-19.0,-1.0,40.0,-27.0,-20.0,7.0,2020,4,10,43,2020-10-19,2020-2022,comparison_country,-22.0
Poland,PL,2020-10-23,-21.0,2.0,13.0,-28.0,-19.0,7.0,2020,4,10,43,2020-10-19,2020-2022,comparison_country,-22.666666666666668
