DATAFLOW,LAST UPDATE,freq,unit,s_adj,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change compared to same period in previous year",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,2025-Q3,0.9,p,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change compared to same period in previous year",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,2025-Q4,0.7,p,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change compared to same period in previous year",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,2026-Q1,1.7,p,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change compared to same period in previous year",Seasonally and calendar adjusted data,Gross domestic product at market prices,Ireland,2017-Q1,8.5,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change compared to same period in previous year",Seasonally and calendar adjusted data,Gross domestic product at market prices,Ireland,2017-Q2,9.5,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change compared to same period in previous year",Seasonally and calendar adjusted data,Gross domestic product at market prices,Ireland,2017-Q3,15.1,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change compared to same period in previous year",Seasonally and calendar adjusted data,Gross domestic product at market prices,Ireland,2017-Q4,8.9,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change compared to same period in previous year",Seasonally and calendar adjusted data,Gross domestic product at market prices,Ireland,2018-Q1,11.4,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change compared to same period in previous year",Seasonally and calendar adjusted data,Gross domestic product at market prices,Ireland,2018-Q2,10.7,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change compared to same period in previous year",Seasonally and calendar adjusted data,Gross domestic product at market prices,Ireland,2018-Q3,6.3,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change compared to same period in previous year",Seasonally and calendar adjusted data,Gross domestic product at market prices,Ireland,2018-Q4,3.4,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change compared to same period in previous year",Seasonally and calendar adjusted data,Gross domestic product at market prices,Ireland,2019-Q1,2.7,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change compared to same period in previous year",Seasonally and calendar adjusted data,Gross domestic product at market prices,Ireland,2019-Q2,4.9,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change compared to same period in previous year",Seasonally and calendar adjusted data,Gross domestic product at market prices,Ireland,2019-Q3,5.6,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change compared to same period in previous year",Seasonally and calendar adjusted data,Gross domestic product at market prices,Ireland,2019-Q4,6.4,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change compared to same period in previous year",Seasonally and calendar adjusted data,Gross domestic product at market prices,Ireland,2020-Q1,8.9,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change compared to same period in previous year",Seasonally and calendar adjusted data,Gross domestic product at market prices,Ireland,2020-Q2,2.3,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change compared to same period in previous year",Seasonally and calendar adjusted data,Gross domestic product at market prices,Ireland,2020-Q3,11.9,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change compared to same period in previous year",Seasonally and calendar adjusted data,Gross domestic product at market prices,Ireland,2020-Q4,7.5,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change compared to same period in previous year",Seasonally and calendar adjusted data,Gross domestic product at market prices,Ireland,2021-Q1,14.4,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change compared to same period in previous year",Seasonally and calendar adjusted data,Gross domestic product at market prices,Ireland,2021-Q2,22.6,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change compared to same period in previous year",Seasonally and calendar adjusted data,Gross domestic product at market prices,Ireland,2021-Q3,12.9,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change compared to same period in previous year",Seasonally and calendar adjusted data,Gross domestic product at market prices,Ireland,2021-Q4,13.8,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change compared to same period in previous year",Seasonally and calendar adjusted data,Gross domestic product at market prices,Ireland,2022-Q1,7.9,,
